filename,tokens,mean_surprisal,median_surprisal,min_surprisal,max_surprisal,uid_variance,uid_pairwise,vocab_size,sentence_length
llama-2-7b-wildchat_254.csv,66,4.693155994509156,4.694070100784302,0.0006241740775294,14.1328125,10.860684228882487,21.898926315049472,52,18.666666666666668
llama-2-7b-wildchat_240.csv,86,5.408365795172231,5.000828266143799,0.0694496110081672,14.61618995666504,12.318447383259247,24.570300247605047,71,16.75
llama-2-7b-wildchat_268.csv,1023,4.393920765617419,3.4953129291534424,0.0001725089095998,35.691429138183594,19.734092448221197,40.56168995459372,428,22.81081081081081
llama-2-7b-wildchat_95.csv,47,5.108887981227103,4.112460136413574,0.2174702286720276,17.574052810668945,19.96671049721294,38.6077860547792,40,10.0
llama-2-7b-wildchat_81.csv,221,4.241518133716043,3.585983991622925,0.0014870401937514,19.01056671142578,10.551766904032428,21.090404469543046,125,14.071428571428571
llama-2-7b-wildchat_297.csv,71,7.416925954986626,5.475640773773193,0.3679645359516144,97.57179260253906,142.29878227406576,240.73079608012588,57,11.8
llama-2-7b-wildchat_283.csv,55,4.16527479575439,4.393149375915527,0.0879252180457115,10.271441459655762,5.934575190370525,12.097503244978308,50,12.0
llama-2-7b-wildchat_56.csv,58,6.550814094985354,5.499325752258301,0.1839539557695388,24.14870262145996,27.679121949700665,43.9413871618982,44,6.166666666666667
llama-2-7b-wildchat_42.csv,289,4.59925116101847,4.076536655426025,0.0042663984932005,24.495132446289062,11.72247447665134,20.929461418323974,168,23.545454545454547
llama-2-7b-wildchat_43.csv,420,3.8479874310201834,2.7780961990356445,0.0002072539791697,18.510251998901367,11.321248833402619,21.208767637596132,207,18.1
llama-2-7b-wildchat_57.csv,214,4.8117983281458985,4.325167655944824,0.0006880946457386,20.19827651977539,14.658815512778494,28.18087988534092,140,20.22222222222222
llama-2-7b-wildchat_282.csv,53,5.697301473257677,4.817328929901123,0.2412839233875274,21.589384078979492,21.713983740992237,38.13019197255401,45,15.0
llama-2-7b-wildchat_296.csv,79,4.420395014642537,4.0300469398498535,0.0241554416716098,14.167821884155272,11.235126881224256,24.732446448129025,69,23.333333333333332
llama-2-7b-wildchat_80.csv,187,3.9790466141496053,3.035518169403076,0.0020148933399468,22.893085479736328,11.327354641061275,21.191925870991305,125,20.375
llama-2-7b-wildchat_269.csv,66,5.136024478456062,4.427825927734375,0.0134671609848737,16.97858428955078,14.555283984461477,27.89551014629779,55,11.2
llama-2-7b-wildchat_94.csv,364,4.508653150941113,3.890108346939087,1.6338444766006432e-05,19.323509216308594,14.379422656229085,26.14834132323006,197,30.9
llama-2-7b-wildchat_241.csv,262,4.734711011779885,4.141536474227905,0.000194009480765,15.596237182617188,11.671735237236808,26.247979724287212,188,22.1
llama-2-7b-wildchat_255.csv,234,4.884390844009066,4.275545120239258,0.0001066331824404,21.151561737060547,15.967361865033425,30.57781715351377,168,21.555555555555557
llama-2-7b-wildchat_3.csv,69,5.252503362656369,4.393692970275879,0.0007213035132735,17.013168334960938,15.792227983517058,20.514109576474574,65,10.6
llama-2-7b-wildchat_137.csv,102,5.184657106833423,4.2626190185546875,0.0544300712645053,17.731151580810547,15.199775716199587,25.852437593818344,74,8.666666666666666
llama-2-7b-wildchat_123.csv,70,4.1927127556110335,3.2993582487106323,0.0024378488305956,13.964764595031738,15.749891622761565,33.1830855162563,39,7.2
llama-2-7b-wildchat_1.csv,52,4.8653476364695685,3.7245492935180664,0.0294462647289037,19.48847198486328,17.642335173751412,17.93347971070101,41,14.333333333333334
llama-2-7b-wildchat_135.csv,6,8.445166110992432,8.345982313156128,6.462907314300537,10.20273494720459,1.9486401044423483,4.309777164523259,6,5.0
