filename,tokens,mean_surprisal,median_surprisal,min_surprisal,max_surprisal,uid_variance,uid_pairwise,vocab_size,sentence_length
llama-2-7b-writingprompts_279.csv,81,4.994126418766416,4.200684547424316,0.0754727944731712,17.636798858642578,12.094120187397353,25.356154397541506,61,9.428571428571429
llama-2-7b-writingprompts_28.csv,78,4.805054114677776,4.313377380371094,0.0148408692330122,17.135908126831055,12.055497145526157,22.49502740003232,66,11.166666666666666
llama-2-7b-writingprompts_280.csv,101,4.667905067066584,3.646727323532105,0.0006624572561122,31.02547264099121,19.51672301257332,44.86893602596553,66,7.0
llama-2-7b-writingprompts_281.csv,487,3.5144384993519684,2.515508890151977,0.0002551588113419,34.80256271362305,15.821953800380335,26.502758548323616,180,9.512820512820513
llama-2-7b-writingprompts_282.csv,567,4.563425162317475,4.012540340423584,0.0002273789868922,20.63136482238769,13.439116232980568,23.313346746432256,260,13.457142857142857
llama-2-7b-writingprompts_283.csv,261,4.788552198347402,4.032527923583984,0.0003110641555394,23.624217987060547,16.402445414015858,28.236531907541547,154,9.333333333333334
llama-2-7b-writingprompts_284.csv,697,3.0190399047333867,1.7444007396697998,0.0001658007968217,20.264318466186523,11.968874749185233,18.8853966538381,182,7.901408450704225
llama-2-7b-writingprompts_285.csv,146,4.788645615027372,3.696213126182556,0.0003021191514562,31.97695541381836,24.895168105328978,49.226637756447644,80,12.0
llama-2-7b-writingprompts_286.csv,56,4.516837127398633,4.52630090713501,0.0017924844287335,11.426912307739258,7.300997837401864,13.83569644708238,48,17.333333333333332
llama-2-7b-writingprompts_287.csv,109,3.9073983190326946,3.3433260917663574,1.668241384322755e-05,13.215548515319824,10.99492059594597,16.117906634730314,73,9.333333333333334
llama-2-7b-writingprompts_288.csv,385,2.7385545940854277,0.8414565920829773,0.0001418926694896,16.625627517700195,12.435858045677982,16.915565071280422,123,9.6875
llama-2-7b-writingprompts_289.csv,83,5.76055548546544,4.914596557617188,0.2355328053236007,17.19286346435547,14.866839057398414,28.373180963730235,57,6.1
llama-2-7b-writingprompts_29.csv,67,4.86051393672194,4.314579486846924,0.0002112101501552,19.082761764526367,14.60854887420537,25.67892223575317,53,7.5
llama-2-7b-writingprompts_290.csv,79,5.695665786774826,4.659784317016602,0.000438106333604,22.689239501953125,21.278906327273088,40.72943586531979,63,9.833333333333334
llama-2-7b-writingprompts_291.csv,876,3.345136160132841,2.0864588022232056,0.0002146503102267,24.675926208496094,14.153227925648206,22.23515577422242,271,9.882352941176471
llama-2-7b-writingprompts_292.csv,94,4.952769428991931,4.642764091491699,0.0003948402008973,13.215548515319824,11.145889386047308,19.43879181376025,73,8.444444444444445
llama-2-7b-writingprompts_293.csv,1023,2.8671414162925455,2.069911241531372,3.0097276976448484e-05,15.524043083190918,9.282619739485703,11.14793999792944,292,14.636363636363637
llama-2-7b-writingprompts_294.csv,928,1.0902515345726755,0.008114648517221199,0.0001133410187321,21.49399757385254,7.664755926505565,8.851597762419921,90,10.205479452054794
llama-2-7b-writingprompts_295.csv,293,3.3182627886430236,1.4537848234176636,8.530591730959713e-05,31.71147918701172,20.180850882874427,38.16602453885745,93,6.428571428571429
llama-2-7b-writingprompts_296.csv,34,4.465972068555215,3.9697879552841187,0.3022505939006805,11.030147552490234,10.081903823323906,16.203373325910164,29,9.0
llama-2-7b-writingprompts_297.csv,110,4.125514566745683,3.6974529027938843,0.0003330828621983,17.461816787719727,12.22481555575517,23.825755416967237,76,10.666666666666666
llama-2-7b-writingprompts_298.csv,148,3.6764424195585104,2.3063623905181885,0.0002955824602395,18.845142364501957,15.573672305732455,24.859855864373944,96,10.625
llama-2-7b-writingprompts_299.csv,82,5.385697751421881,5.038594484329224,0.0002397637435933,15.60707950592041,15.759630697375545,31.83241814394497,61,8.714285714285714
llama-2-7b-writingprompts_3.csv,281,4.099568972662046,3.5649502277374268,0.0002375275944359,20.431100845336918,14.119197119792215,24.918665000879532,140,10.304347826086957
llama-2-7b-writingprompts_30.csv,1023,3.03527866849252,1.6540836095809937,0.0002112101501552,32.45225524902344,14.104544787544743,23.691424762678047,289,22.125
llama-2-7b-writingprompts_31.csv,102,4.362782261352621,3.7429810762405396,0.0082850167527794,12.8596773147583,8.97922207778718,18.04390268317025,81,14.333333333333334
llama-2-7b-writingprompts_32.csv,102,5.281006956516649,4.661839962005615,0.0003033232933375,20.786399841308597,20.28577841300429,36.200199467471,64,7.7272727272727275
llama-2-7b-writingprompts_33.csv,202,4.692731113854847,4.073241949081421,0.0003299864474684,21.160554885864254,12.356836707837523,25.036506649184705,130,10.8125
llama-2-7b-writingprompts_34.csv,63,4.1054857913344645,3.704888820648194,0.0004258058906998,11.246740341186523,9.574124203955334,15.909165478592424,44,10.4
llama-2-7b-writingprompts_35.csv,96,5.406399717675716,4.767481803894043,0.0009449240751564,24.36565971374512,16.922440232713374,30.236230477584613,70,15.0
llama-2-7b-writingprompts_36.csv,1023,3.8502979833841215,3.1349964141845703,0.0002151663356926,34.49622344970703,13.440699466565434,22.51697205947142,307,13.19672131147541
llama-2-7b-writingprompts_37.csv,90,6.164574447212766,5.278753995895386,0.0002627274079713,31.968175888061523,29.706270379278354,67.84262427830103,57,5.7
llama-2-7b-writingprompts_38.csv,905,2.1838652606105633,0.0955444425344467,0.0002091460628435,34.49345397949219,16.441154420048672,28.760454990092473,149,10.296296296296296
llama-2-7b-writingprompts_39.csv,821,4.013768979208927,2.9949207305908203,0.0001926334225572,34.22078323364258,17.872832006968263,35.247551024564075,303,13.204081632653061
llama-2-7b-writingprompts_4.csv,282,3.7825672705861093,2.9024224281311035,0.0001668328186497,15.761031150817873,13.208346942093849,26.315404643710693,159,10.647058823529411
llama-2-7b-writingprompts_40.csv,65,4.014318262003452,3.21499252319336,0.0003604346711654,15.090126991271973,13.883474125340122,24.55725215251782,47,6.428571428571429
llama-2-7b-writingprompts_41.csv,82,5.219754288326551,4.148085117340088,0.0010836395667865,18.73741340637207,19.64970940330065,43.16737434987729,65,8.833333333333334
llama-2-7b-writingprompts_42.csv,69,3.7030095936379572,0.7727145552635193,0.0731326192617416,20.82470703125,21.6673588554225,17.425561176080134,28,9.333333333333334
llama-2-7b-writingprompts_43.csv,429,3.4644999166194563,2.4070725440979004,0.0002678878372535,34.12739181518555,16.84471561622461,28.670939236284188,157,8.128205128205128
