filename,tokens,mean_surprisal,median_surprisal,min_surprisal,max_surprisal,uid_variance,uid_pairwise,vocab_size,sentence_length
human_143.csv,636,5.025334864706914,3.99529492855072,0.0017619198188185,20.87527084350586,17.61935932563559,36.054140427469434,313,17.482758620689655
human_144.csv,261,4.320433875577974,3.364898443222046,0.0058933114632964,17.405536651611328,12.407203530422509,24.48396577148444,115,10.882352941176471
human_145.csv,529,4.853356111980887,3.625265598297119,0.0001105890842154,22.867725372314453,18.1583643606546,37.08870360930097,262,10.513513513513514
human_146.csv,617,4.508516465159534,3.267097949981689,0.0001276167749892,19.98095321655273,15.829892585419183,30.69977849573496,249,6.779661016949152
human_147.csv,1023,4.205953505613731,3.481108903884888,0.0032883554231375,21.788122177124023,12.058641450798206,24.2281922611526,346,10.36986301369863
human_148.csv,225,5.410290312303437,4.357177734375,0.0475991964340209,20.29917526245117,17.81272941670749,32.00887069476137,133,9.5
human_149.csv,947,5.537523521341771,4.510800838470459,0.0030766080599278,23.644014358520508,19.98790598560752,42.975436493821206,432,12.913793103448276
human_15.csv,657,4.769157394845924,3.806617021560669,0.0005507936002686,20.02519989013672,14.307610010894674,27.04890138874336,283,10.361702127659575
human_150.csv,812,5.04082418853445,3.976094365119934,3.577283496269956e-05,19.927234649658203,17.454347660634685,35.149712571186214,373,13.318181818181818
human_151.csv,1023,5.027595558521709,4.072865962982178,0.0019749379716813,22.80381774902344,16.645593080098937,35.5364183061041,436,16.8
human_152.csv,1023,5.050655362988471,3.794340133666992,0.0006229696446098,23.491167068481445,19.633607639521532,40.10271962173508,440,21.864864864864863
human_153.csv,1023,4.502936963009051,3.4462225437164307,0.0001391406694892,19.214439392089844,15.305257213690446,32.00821561811933,375,12.944444444444445
human_154.csv,685,4.486535567067305,3.745271444320679,0.0019340368453413,18.13368797302246,13.208396577580174,26.509165935982377,277,20.448275862068964
human_155.csv,288,4.862137082646606,3.9362508058547965,4.127589363633888e-06,20.098318099975582,15.12392555871592,28.358781786802524,149,9.782608695652174
human_156.csv,1023,4.836140354316321,3.719785213470459,0.0001601247349753,18.66676521301269,17.28081682285039,32.78998341108796,409,12.55
human_157.csv,256,5.419379675707205,4.543108224868774,0.001971666002646,19.828588485717773,17.782145442176017,33.76894620704141,151,17.666666666666668
human_158.csv,1023,4.578262331852742,3.5116961002349854,0.0029598458204418,22.73294448852539,16.06965540890059,32.49636713997465,393,12.672413793103448
human_159.csv,1023,4.53034218027569,3.2255189418792725,0.0001582327095093,21.341087341308597,17.887033603392425,34.05438976877846,370,13.055555555555555
human_16.csv,407,5.906314576430251,5.229356288909912,0.0015132087282836,20.72200965881348,18.020031578665325,38.923862478020574,208,24.307692307692307
human_160.csv,443,4.862274334311872,4.021714687347412,0.004981986247003,23.39673614501953,15.820521883684515,33.128232952280406,190,8.279069767441861
human_161.csv,394,5.475851185524689,4.3817853927612305,0.0015537537401542,19.81044578552246,20.58749469389714,35.85557546189593,218,9.703703703703704
human_162.csv,303,5.129792129905993,3.761994600296021,0.0011874268529936,18.11044692993164,18.450026335710053,42.75765614981253,163,10.863636363636363
human_163.csv,321,5.459315871534074,4.5333428382873535,0.0013117919443175,19.78311538696289,17.223767418080516,36.76582306194661,187,25.0
human_164.csv,143,5.427235614534442,4.328912734985352,0.0230560004711151,20.302854537963867,17.464248712290544,31.806768373068056,83,7.2
human_165.csv,335,5.764687646191511,4.515571594238281,0.1513911932706833,22.77195167541504,24.373888700260753,48.699096708393256,154,29.0
human_166.csv,557,5.31969338415535,4.239481925964356,0.0111082773655653,20.05292510986328,16.515770257178946,37.40234535852018,273,10.390243902439025
human_167.csv,949,5.123417976921542,4.214778900146484,0.0001661448040977,20.85454559326172,15.920306522912576,32.15558628409348,393,9.972602739726028
human_168.csv,630,5.133514360919417,4.240780353546143,0.0059274174273014,23.124439239501957,16.240234540310027,31.906236452494873,266,11.1
human_169.csv,1023,5.737191327291239,4.685028076171875,0.0007161414832808,28.277740478515625,21.083085448020665,44.6177733990976,461,22.333333333333332
human_17.csv,348,5.675666699946012,4.442687511444092,0.0110596641898155,27.33379364013672,20.408369176195993,44.50313296574921,199,10.608695652173912
human_170.csv,933,5.028543208119592,3.990411520004273,0.0020770670380443,28.163795471191406,17.330480466855644,34.89976224713717,374,9.958333333333334
human_171.csv,871,4.676315154261186,3.786409854888916,0.0011252051917836,18.64276885986328,15.102804865288768,31.688677082878588,357,11.571428571428571
human_172.csv,1023,5.202863845290347,4.110028266906738,2.2873873604112305e-05,22.208879470825195,18.157216040621748,33.83031220187294,419,10.633802816901408
human_173.csv,589,4.925205038997905,3.694632768630981,0.0006558328750543,18.850465774536133,16.690752936890572,33.93220824058126,295,11.91891891891892
human_174.csv,606,5.594143890840767,4.850566148757935,0.0006443048478104,21.38863945007324,17.482514172580338,34.47349532347046,289,9.511627906976743
human_175.csv,1023,5.138048891770451,4.240857124328613,1.3070740351395216e-05,27.57948112487793,17.115427890292704,34.91851435551836,488,12.015873015873016
human_176.csv,1023,4.192829010252525,3.129679918289185,0.0003009150386787,21.954242706298828,14.503167952127924,29.418090313092016,403,12.555555555555555
human_177.csv,453,5.29228470396563,4.611626625061035,0.009510532952845,18.00227928161621,16.416878133896862,34.469977941905185,230,14.28
human_178.csv,1023,4.309917421543202,3.429535388946533,0.0002437200018903,21.043222427368164,13.234680765224269,26.763527979652068,401,15.981132075471699
human_179.csv,433,4.043608500675984,2.2386271953582764,0.006151414476335,17.51573371887207,20.707629487039586,48.00648144753241,101,5.024390243902439
human_18.csv,294,5.816401502244225,4.701000690460205,0.0405412651598453,26.85641288757324,21.269799464422643,41.27576918552424,161,11.5
human_180.csv,359,5.876036523216116,4.949765682220459,0.0173774883151054,19.479928970336918,20.68249959248601,38.295345508937906,180,11.454545454545455
